dia,hora,intervalo,Hídrica,Eólica,Solar,Biomassa,Ondas,Gás Natural - Ciclo Combinado,Gás natural - Cogeração,Carvão,Outra Térmica,Importação,Exportação,Bombagem,Injeção de Baterias,Consumo Baterias,Consumo
01/01/2024,00:15,[00:00-00:15[,1982.3,327.2,0.0,365.2,0.0,0.0,190.9,0.0,31.6,2305.0,0.0,0.0,0.0,0.0,5191.8
01/01/2024,00:30,[00:15-00:30[,1896.2,334.0,0.0,364.7,0.0,0.0,193.0,0.0,31.7,2343.2,0.0,0.0,0.0,0.0,5151.1
01/01/2024,00:45,[00:30-00:45[,1786.4,339.7,0.0,364.2,0.0,0.0,193.4,0.0,31.9,2409.3,0.0,0.0,0.0,0.0,5114.6
01/01/2024,01:00,[00:45-01:00[,1699.9,369.8,0.0,362.9,0.0,0.0,193.4,0.0,31.4,2437.3,0.0,0.0,0.0,0.0,5083.4
01/01/2024,01:15,[01:00-01:15[,1189.2,377.7,0.0,367.4,0.0,0.0,190.9,0.0,32.5,2903.5,0.0,0.0,0.0,0.0,5048.6
01/01/2024,01:30,[01:15-01:30[,1105.5,393.4,0.0,366.4,0.0,0.0,189.9,0.0,32.0,2947.6,0.0,18.8,0.0,0.0,5001.8
01/01/2024,01:45,[01:30-01:45[,1109.9,417.1,0.0,364.3,0.0,0.0,189.6,0.0,32.0,2951.7,0.0,115.0,0.0,0.0,4937.5
01/01/2024,02:00,[01:45-02:00[,1105.4,467.4,0.0,366.1,0.0,0.0,189.8,0.0,32.3,2875.2,0.0,160.5,0.0,0.0,4861.9
01/01/2024,02:15,[02:00-02:15[,1488.8,512.0,0.0,362.9,0.0,0.0,189.8,0.0,31.6,2557.7,0.0,338.5,0.0,0.0,4790.5
01/01/2024,02:30,[02:15-02:30[,1502.5,480.0,0.0,363.5,0.0,0.0,189.7,0.0,32.0,2690.4,0.0,531.6,0.0,0.0,4711.9
01/01/2024,02:45,[02:30-02:45[,1489.2,473.1,0.0,364.7,0.0,0.0,189.8,0.0,32.0,2678.6,0.0,559.7,0.0,0.0,4653.1
01/01/2024,03:00,[02:45-03:00[,1469.2,483.2,0.0,367.1,0.0,0.0,189.7,0.0,32.7,2613.5,0.0,560.0,0.0,0.0,4581.2
01/01/2024,03:15,[03:00-03:15[,1200.7,489.6,0.0,368.8,0.0,0.0,189.8,0.0,32.9,2800.4,0.0,558.5,0.0,0.0,4507.8
01/01/2024,03:30,[03:15-03:30[,1189.1,503.9,0.0,365.1,0.0,0.0,190.1,0.0,32.2,2830.3,0.0,660.0,0.0,0.0,4435.3
01/01/2024,03:45,[03:30-03:45[,1222.7,522.7,0.0,363.8,0.0,0.0,189.9,0.0,31.8,2837.1,0.0,768.2,0.0,0.0,4383.2
01/01/2024,04:00,[03:45-04:00[,1179.3,526.4,0.0,363.0,0.0,0.0,190.0,0.0,32.0,2821.7,0.0,768.2,0.0,0.0,4328.5
01/01/2024,04:15,[04:00-04:15[,1214.6,522.5,0.0,364.2,0.0,0.0,190.1,0.0,32.3,2760.3,0.0,767.8,0.0,0.0,4298.7
01/01/2024,04:30,[04:15-04:30[,1197.5,529.9,0.0,361.9,0.0,0.0,190.1,0.0,31.9,2771.3,0.0,798.4,0.0,0.0,4265.8
01/01/2024,04:45,[04:30-04:45[,1257.7,540.7,0.0,360.9,0.0,0.0,190.3,0.0,32.2,2839.3,0.0,975.3,0.0,0.0,4227.5
01/01/2024,05:00,[04:45-05:00[,1220.6,559.9,0.0,368.3,0.0,0.0,190.3,0.0,32.5,2820.4,0.0,975.6,0.0,0.0,4198.8
01/01/2024,05:15,[05:00-05:15[,1233.8,579.1,0.0,367.7,0.0,0.0,190.3,0.0,32.2,2784.6,0.0,974.7,0.0,0.0,4195.5
01/01/2024,05:30,[05:15-05:30[,1231.2,566.2,0.0,365.5,0.0,0.0,190.3,0.0,32.4,2788.1,0.0,975.9,0.0,0.0,4180.1
01/01/2024,05:45,[05:30-05:45[,1231.5,550.1,0.0,361.8,0.0,0.0,190.2,0.0,32.0,2793.2,0.0,975.2,0.0,0.0,4164.3
01/01/2024,06:00,[05:45-06:00[,1347.4,546.1,0.0,362.0,0.0,0.0,189.9,0.0,32.2,2848.1,0.0,1159.8,0.0,0.0,4146.7
01/01/2024,06:15,[06:00-06:15[,935.5,521.7,0.0,363.0,0.0,0.0,189.8,0.0,33.2,2878.6,0.0,746.0,0.0,0.0,4159.9
01/01/2024,06:30,[06:15-06:30[,887.0,462.6,0.0,362.5,0.0,0.0,189.8,0.0,32.7,2893.4,0.0,653.2,0.0,0.0,4159.2
01/01/2024,06:45,[06:30-06:45[,925.0,431.5,0.0,360.9,0.0,0.0,191.6,0.0,32.7,2888.3,0.0,652.8,0.0,0.0,4161.3
01/01/2024,07:00,[06:45-07:00[,965.3,376.7,0.0,362.9,0.0,0.0,192.7,0.0,32.4,2892.3,0.0,647.2,0.0,0.0,4159.0
01/01/2024,07:15,[07:00-07:15[,931.5,342.9,0.0,361.1,0.0,0.0,191.7,0.0,32.4,2901.1,0.0,561.2,0.0,0.0,4184.3
01/01/2024,07:30,[07:15-07:30[,923.1,330.3,0.0,364.0,0.0,0.0,193.4,0.0,32.8,2897.4,0.0,560.4,0.0,0.0,4163.5
01/01/2024,07:45,[07:30-07:45[,879.4,340.5,0.0,366.9,0.0,0.0,192.3,0.0,32.7,2878.5,0.0,560.0,0.0,0.0,4114.5
01/01/2024,08:00,[07:45-08:00[,855.6,350.5,3.1,364.1,0.0,0.0,192.1,0.0,32.5,2838.3,0.0,559.6,0.0,0.0,4061.7
01/01/2024,08:15,[08:00-08:15[,972.7,344.9,25.2,364.8,0.0,0.0,195.0,0.0,32.2,2751.3,0.0,584.0,0.0,0.0,4086.7
01/01/2024,08:30,[08:15-08:30[,973.9,339.0,67.8,361.6,0.0,0.0,194.9,0.0,31.6,2847.2,0.0,662.4,0.0,0.0,4139.1
01/01/2024,08:45,[08:30-08:45[,967.8,322.9,141.5,360.6,0.0,0.0,194.9,0.0,31.7,2839.5,0.0,662.6,0.0,0.0,4181.6
01/01/2024,09:00,[08:45-09:00[,877.0,310.2,241.8,362.9,0.0,0.0,196.0,0.0,31.5,2893.9,0.0,662.8,0.0,0.0,4235.2
01/01/2024,09:15,[09:00-09:15[,888.9,301.7,354.8,362.5,0.0,0.0,198.5,0.0,31.6,2850.9,0.0,661.6,0.0,0.0,4312.0
01/01/2024,09:30,[09:15-09:30[,801.6,323.9,473.3,360.5,0.0,0.0,199.0,0.0,31.4,2856.7,0.0,663.3,0.0,0.0,4365.6
01/01/2024,09:45,[09:30-09:45[,858.4,273.9,602.0,354.4,0.0,0.0,199.5,0.0,30.0,2894.0,0.0,766.9,0.0,0.0,4428.7
01/01/2024,10:00,[09:45-10:00[,815.5,274.5,727.4,360.3,0.0,0.0,198.9,0.0,30.3,2889.2,0.0,777.5,0.0,0.0,4501.8
01/01/2024,10:15,[10:00-10:15[,783.6,285.0,836.3,361.8,0.0,0.0,199.9,0.0,31.8,2884.4,0.0,776.2,0.0,0.0,4589.7
01/01/2024,10:30,[10:15-10:30[,748.8,298.2,954.4,360.6,0.0,0.0,199.7,0.0,32.7,2878.5,0.0,776.4,0.0,0.0,4680.0
01/01/2024,10:45,[10:30-10:45[,694.1,318.4,1090.6,361.2,0.0,0.0,198.7,0.0,32.5,2858.6,0.0,776.4,0.0,0.0,4761.7
01/01/2024,11:00,[10:45-11:00[,778.8,325.7,1183.8,360.0,0.0,0.0,191.0,0.0,32.9,3017.0,0.0,1005.0,0.0,0.0,4862.1
01/01/2024,11:15,[11:00-11:15[,707.1,349.9,1209.2,362.1,0.0,0.0,194.8,0.0,32.2,4038.5,0.0,1882.3,0.0,0.0,4990.0
01/01/2024,11:30,[11:15-11:30[,696.0,392.8,1236.3,362.6,0.0,0.0,197.9,0.0,31.7,4138.5,0.0,1976.2,0.0,0.0,5058.6
01/01/2024,11:45,[11:30-11:45[,730.3,440.8,1278.4,365.4,0.0,0.0,197.4,0.0,32.5,4122.9,0.0,2012.7,0.0,0.0,5133.8
01/01/2024,12:00,[11:45-12:00[,759.9,455.6,1262.7,360.6,0.0,0.0,198.3,0.0,32.1,4125.5,0.0,1970.2,0.0,0.0,5203.1
01/01/2024,12:15,[12:00-12:15[,675.5,463.0,1256.2,362.8,0.0,0.0,197.2,0.0,31.9,4147.8,0.0,1841.9,0.0,0.0,5274.1
01/01/2024,12:30,[12:15-12:30[,573.6,497.1,1272.0,363.4,0.0,0.0,195.2,0.0,32.4,4108.9,0.0,1676.2,0.0,0.0,5347.0
01/01/2024,12:45,[12:30-12:45[,536.7,550.4,1283.4,363.6,0.0,0.0,194.2,0.0,32.6,4051.0,0.0,1633.7,0.0,0.0,5359.4
01/01/2024,13:00,[12:45-13:00[,545.2,596.8,1276.4,362.5,0.0,0.0,196.1,0.0,32.2,3981.6,0.0,1632.6,0.0,0.0,5340.0
01/01/2024,13:15,[13:00-13:15[,601.8,639.2,1189.3,361.1,0.0,0.0,197.1,0.0,31.7,4081.9,0.0,1782.6,0.0,0.0,5300.2
01/01/2024,13:30,[13:15-13:30[,569.5,636.0,1204.4,361.8,0.0,0.0,196.5,0.0,31.4,4066.5,0.0,1842.6,0.0,0.0,5204.4
01/01/2024,13:45,[13:30-13:45[,523.9,606.0,1178.2,367.0,0.0,0.0,196.4,0.0,32.5,4059.8,0.0,1845.8,0.0,0.0,5099.7
01/01/2024,14:00,[13:45-14:00[,563.2,597.2,1114.6,368.2,0.0,0.0,195.7,0.0,31.9,4072.0,0.0,1890.9,0.0,0.0,5031.2
01/01/2024,14:15,[14:00-14:15[,558.8,640.2,990.2,367.7,0.0,0.0,196.0,0.0,32.0,3725.6,0.0,1508.3,0.0,0.0,4982.2
01/01/2024,14:30,[14:15-14:30[,555.5,646.4,909.2,369.5,0.0,0.0,196.2,0.0,33.1,3650.8,0.0,1368.8,0.0,0.0,4972.8
01/01/2024,14:45,[14:30-14:45[,602.1,662.9,865.6,366.5,0.0,0.0,195.7,0.0,33.1,3601.1,0.0,1314.6,0.0,0.0,4993.9
01/01/2024,15:00,[14:45-15:00[,595.0,672.0,824.4,363.1,0.0,0.0,195.7,0.0,32.7,3570.2,0.0,1204.0,0.0,0.0,5031.6
01/01/2024,15:15,[15:00-15:15[,527.0,696.9,752.3,363.8,0.0,0.0,195.7,0.0,31.4,3291.1,0.0,807.7,0.0,0.0,5033.0
