dia,hora,intervalo,Simples,BD,BS,TD,TS,preco_pt,preco_es
01/01/2022,07:15,[07:00-07:15[,S,V,V,V,V,97.80,97.80
01/01/2022,07:30,[07:15-07:30[,S,V,V,V,V,97.80,97.80
01/01/2022,07:45,[07:30-07:45[,S,V,V,V,V,97.80,97.80
01/01/2022,08:00,[07:45-08:00[,S,V,V,V,V,97.80,97.80
01/01/2022,08:15,[08:00-08:15[,S,F,V,C,V,70.05,70.05
01/01/2022,08:30,[08:15-08:30[,S,F,V,C,V,70.05,70.05
01/01/2022,08:45,[08:30-08:45[,S,F,V,C,V,70.05,70.05
01/01/2022,09:00,[08:45-09:00[,S,F,V,C,V,70.05,70.05
01/01/2022,09:15,[09:00-09:15[,S,F,V,P,V,76.79,76.79
01/01/2022,09:30,[09:15-09:30[,S,F,V,P,V,76.79,76.79
01/01/2022,09:45,[09:30-09:45[,S,F,F,P,C,76.79,76.79
01/01/2022,10:00,[09:45-10:00[,S,F,F,P,C,76.79,76.79
01/01/2022,10:15,[10:00-10:15[,S,F,F,P,C,84.10,84.10
01/01/2022,10:30,[10:15-10:30[,S,F,F,P,C,84.10,84.10
01/01/2022,10:45,[10:30-10:45[,S,F,F,C,C,84.10,84.10
01/01/2022,11:00,[10:45-11:00[,S,F,F,C,C,84.10,84.10
01/01/2022,11:15,[11:00-11:15[,S,F,F,C,C,94.74,94.74
01/01/2022,11:30,[11:15-11:30[,S,F,F,C,C,94.74,94.74
01/01/2022,11:45,[11:30-11:45[,S,F,F,C,C,94.74,94.74
01/01/2022,12:00,[11:45-12:00[,S,F,F,C,C,94.74,94.74
01/01/2022,12:15,[12:00-12:15[,S,F,F,C,C,96.80,96.80
01/01/2022,12:30,[12:15-12:30[,S,F,F,C,C,96.80,96.80
01/01/2022,12:45,[12:30-12:45[,S,F,F,C,C,96.80,96.80
01/01/2022,13:00,[12:45-13:00[,S,F,F,C,C,96.80,96.80
01/01/2022,13:15,[13:00-13:15[,S,F,V,C,V,97.80,97.80
01/01/2022,13:30,[13:15-13:30[,S,F,V,C,V,97.80,97.80
01/01/2022,13:45,[13:30-13:45[,S,F,V,C,V,97.80,97.80
01/01/2022,14:00,[13:45-14:00[,S,F,V,C,V,97.80,97.80
01/01/2022,14:15,[14:00-14:15[,S,F,V,C,V,98.52,98.52
01/01/2022,14:30,[14:15-14:30[,S,F,V,C,V,98.52,98.52
01/01/2022,14:45,[14:30-14:45[,S,F,V,C,V,98.52,98.52
01/01/2022,15:00,[14:45-15:00[,S,F,V,C,V,98.52,98.52
01/01/2022,15:15,[15:00-15:15[,S,F,V,C,V,114.50,114.50
01/01/2022,15:30,[15:15-15:30[,S,F,V,C,V,114.50,114.50
01/01/2022,15:45,[15:30-15:45[,S,F,V,C,V,114.50,114.50
01/01/2022,16:00,[15:45-16:00[,S,F,V,C,V,114.50,114.50
01/01/2022,16:15,[16:00-16:15[,S,F,V,C,V,149.97,149.97
01/01/2022,16:30,[16:15-16:30[,S,F,V,C,V,149.97,149.97
01/01/2022,16:45,[16:30-16:45[,S,F,V,C,V,149.97,149.97
01/01/2022,17:00,[16:45-17:00[,S,F,V,C,V,149.97,149.97
01/01/2022,17:15,[17:00-17:15[,S,F,V,C,V,177.22,177.22
01/01/2022,17:30,[17:15-17:30[,S,F,V,C,V,177.22,177.22
01/01/2022,17:45,[17:30-17:45[,S,F,V,C,V,177.22,177.22
01/01/2022,18:00,[17:45-18:00[,S,F,V,C,V,177.22,177.22
01/01/2022,18:15,[18:00-18:15[,S,F,V,P,V,187.52,187.52
01/01/2022,18:30,[18:15-18:30[,S,F,V,P,V,187.52,187.52
01/01/2022,18:45,[18:30-18:45[,S,F,F,P,C,187.52,187.52
01/01/2022,19:00,[18:45-19:00[,S,F,F,P,C,187.52,187.52
01/01/2022,19:15,[19:00-19:15[,S,F,F,P,C,189.26,189.26
01/01/2022,19:30,[19:15-19:30[,S,F,F,P,C,189.26,189.26
01/01/2022,19:45,[19:30-19:45[,S,F,F,P,C,189.26,189.26
01/01/2022,20:00,[19:45-20:00[,S,F,F,P,C,189.26,189.26
01/01/2022,20:15,[20:00-20:15[,S,F,F,P,C,190.81,190.81
01/01/2022,20:30,[20:15-20:30[,S,F,F,P,C,190.81,190.81
01/01/2022,20:45,[20:30-20:45[,S,F,F,C,C,190.81,190.81
01/01/2022,21:00,[20:45-21:00[,S,F,F,C,C,190.81,190.81
01/01/2022,21:15,[21:00-21:15[,S,F,F,C,C,188.39,188.39
01/01/2022,21:30,[21:15-21:30[,S,F,F,C,C,188.39,188.39
01/01/2022,21:45,[21:30-21:45[,S,F,F,C,C,188.39,188.39
01/01/2022,22:00,[21:45-22:00[,S,F,F,C,C,188.39,188.39
01/01/2022,22:15,[22:00-22:15[,S,V,V,V,V,167.26,167.26
01/01/2022,22:30,[22:15-22:30[,S,V,V,V,V,167.26,167.26
01/01/2022,22:45,[22:30-22:45[,S,V,V,V,V,167.26,167.26
01/01/2022,23:00,[22:45-23:00[,S,V,V,V,V,167.26,167.26
01/01/2022,23:15,[23:00-23:15[,S,V,V,V,V,133.21,133.21
01/01/2022,23:30,[23:15-23:30[,S,V,V,V,V,133.21,133.21
01/01/2022,23:45,[23:30-23:45[,S,V,V,V,V,133.21,133.21
01/01/2022,23:59,[23:45-00:00[,S,V,V,V,V,133.21,133.21
02/01/2022,00:15,[00:00-00:15[,S,V,V,V,V,115.87,115.87
02/01/2022,00:30,[00:15-00:30[,S,V,V,V,V,115.87,115.87
02/01/2022,00:45,[00:30-00:45[,S,V,V,V,V,115.87,115.87
02/01/2022,01:00,[00:45-01:00[,S,V,V,V,V,115.87,115.87
02/01/2022,01:15,[01:00-01:15[,S,V,V,V,V,110.52,110.52
02/01/2022,01:30,[01:15-01:30[,S,V,V,V,V,110.52,110.52
02/01/2022,01:45,[01:30-01:45[,S,V,V,V,V,110.52,110.52
02/01/2022,02:00,[01:45-02:00[,S,V,V,V,V,110.52,110.52
02/01/2022,02:15,[02:00-02:15[,S,V,V,V,V,113.00,113.00
02/01/2022,02:30,[02:15-02:30[,S,V,V,V,V,113.00,113.00
02/01/2022,02:45,[02:30-02:45[,S,V,V,V,V,113.00,113.00
02/01/2022,03:00,[02:45-03:00[,S,V,V,V,V,113.00,113.00
02/01/2022,03:15,[03:00-03:15[,S,V,V,V,V,115.87,115.87
02/01/2022,03:30,[03:15-03:30[,S,V,V,V,V,115.87,115.87
02/01/2022,03:45,[03:30-03:45[,S,V,V,V,V,115.87,115.87
02/01/2022,04:00,[03:45-04:00[,S,V,V,V,V,115.87,115.87
02/01/2022,04:15,[04:00-04:15[,S,V,V,V,V,110.52,110.52
02/01/2022,04:30,[04:15-04:30[,S,V,V,V,V,110.52,110.52
02/01/2022,04:45,[04:30-04:45[,S,V,V,V,V,110.52,110.52
02/01/2022,05:00,[04:45-05:00[,S,V,V,V,V,110.52,110.52
02/01/2022,05:15,[05:00-05:15[,S,V,V,V,V,115.87,115.87
02/01/2022,05:30,[05:15-05:30[,S,V,V,V,V,115.87,115.87
02/01/2022,05:45,[05:30-05:45[,S,V,V,V,V,115.87,115.87
02/01/2022,06:00,[05:45-06:00[,S,V,V,V,V,115.87,115.87
02/01/2022,06:15,[06:00-06:15[,S,V,V,V,V,129.60,129.60
02/01/2022,06:30,[06:15-06:30[,S,V,V,V,V,129.60,129.60
02/01/2022,06:45,[06:30-06:45[,S,V,V,V,V,129.60,129.60
02/01/2022,07:00,[06:45-07:00[,S,V,V,V,V,129.60,129.60
02/01/2022,07:15,[07:00-07:15[,S,V,V,V,V,115.87,115.87
02/01/2022,07:30,[07:15-07:30[,S,V,V,V,V,115.87,115.87
02/01/2022,07:45,[07:30-07:45[,S,V,V,V,V,115.87,115.87
02/01/2022,08:00,[07:45-08:00[,S,V,V,V,V,115.87,115.87
02/01/2022,08:15,[08:00-08:15[,S,F,V,C,V,115.87,115.87
02/01/2022,08:30,[08:15-08:30[,S,F,V,C,V,115.87,115.87
02/01/2022,08:45,[08:30-08:45[,S,F,V,C,V,115.87,115.87
02/01/2022,09:00,[08:45-09:00[,S,F,V,C,V,115.87,115.87
02/01/2022,09:15,[09:00-09:15[,S,F,V,P,V,113.00,113.00
02/01/2022,09:30,[09:15-09:30[,S,F,V,P,V,113.00,113.00
02/01/2022,09:45,[09:30-09:45[,S,F,V,P,V,113.00,113.00
02/01/2022,10:00,[09:45-10:00[,S,F,V,P,V,113.00,113.00
02/01/2022,10:15,[10:00-10:15[,S,F,V,P,V,115.87,103.70
02/01/2022,10:30,[10:15-10:30[,S,F,V,P,V,115.87,103.70
02/01/2022,10:45,[10:30-10:45[,S,F,V,C,V,115.87,103.70
02/01/2022,11:00,[10:45-11:00[,S,F,V,C,V,115.87,103.70
02/01/2022,11:15,[11:00-11:15[,S,F,V,C,V,110.00,103.70
02/01/2022,11:30,[11:15-11:30[,S,F,V,C,V,110.00,103.70
02/01/2022,11:45,[11:30-11:45[,S,F,V,C,V,110.00,103.70
02/01/2022,12:00,[11:45-12:00[,S,F,V,C,V,110.00,103.70
02/01/2022,12:15,[12:00-12:15[,S,F,V,C,V,110.52,110.52
02/01/2022,12:30,[12:15-12:30[,S,F,V,C,V,110.52,110.52
02/01/2022,12:45,[12:30-12:45[,S,F,V,C,V,110.52,110.52
02/01/2022,13:00,[12:45-13:00[,S,F,V,C,V,110.52,110.52
02/01/2022,13:15,[13:00-13:15[,S,F,V,C,V,115.87,115.87
02/01/2022,13:30,[13:15-13:30[,S,F,V,C,V,115.87,115.87
02/01/2022,13:45,[13:30-13:45[,S,F,V,C,V,115.87,115.87
02/01/2022,14:00,[13:45-14:00[,S,F,V,C,V,115.87,115.87
02/01/2022,14:15,[14:00-14:15[,S,F,V,C,V,109.80,109.50
02/01/2022,14:30,[14:15-14:30[,S,F,V,C,V,109.80,109.50
02/01/2022,14:45,[14:30-14:45[,S,F,V,C,V,109.80,109.50
02/01/2022,15:00,[14:45-15:00[,S,F,V,C,V,109.80,109.50
02/01/2022,15:15,[15:00-15:15[,S,F,V,C,V,115.87,115.87
02/01/2022,15:30,[15:15-15:30[,S,F,V,C,V,115.87,115.87
02/01/2022,15:45,[15:30-15:45[,S,F,V,C,V,115.87,115.87
02/01/2022,16:00,[15:45-16:00[,S,F,V,C,V,115.87,115.87
02/01/2022,16:15,[16:00-16:15[,S,F,V,C,V,159.79,159.79
02/01/2022,16:30,[16:15-16:30[,S,F,V,C,V,159.79,159.79
02/01/2022,16:45,[16:30-16:45[,S,F,V,C,V,159.79,159.79
02/01/2022,17:00,[16:45-17:00[,S,F,V,C,V,159.79,159.79
02/01/2022,17:15,[17:00-17:15[,S,F,V,C,V,194.25,194.25
02/01/2022,17:30,[17:15-17:30[,S,F,V,C,V,194.25,194.25
02/01/2022,17:45,[17:30-17:45[,S,F,V,C,V,194.25,194.25
02/01/2022,18:00,[17:45-18:00[,S,F,V,C,V,194.25,194.25
02/01/2022,18:15,[18:00-18:15[,S,F,V,P,V,198.00,198.00
02/01/2022,18:30,[18:15-18:30[,S,F,V,P,V,198.00,198.00
02/01/2022,18:45,[18:30-18:45[,S,F,V,P,V,198.00,198.00
02/01/2022,19:00,[18:45-19:00[,S,F,V,P,V,198.00,198.00
02/01/2022,19:15,[19:00-19:15[,S,F,V,P,V,208.38,208.38
02/01/2022,19:30,[19:15-19:30[,S,F,V,P,V,208.38,208.38
02/01/2022,19:45,[19:30-19:45[,S,F,V,P,V,208.38,208.38
02/01/2022,20:00,[19:45-20:00[,S,F,V,P,V,208.38,208.38
02/01/2022,20:15,[20:00-20:15[,S,F,V,P,V,209.10,209.10
02/01/2022,20:30,[20:15-20:30[,S,F,V,P,V,209.10,209.10
02/01/2022,20:45,[20:30-20:45[,S,F,V,C,V,209.10,209.10
02/01/2022,21:00,[20:45-21:00[,S,F,V,C,V,209.10,209.10
02/01/2022,21:15,[21:00-21:15[,S,F,V,C,V,191.36,191.36
02/01/2022,21:30,[21:15-21:30[,S,F,V,C,V,191.36,191.36
02/01/2022,21:45,[21:30-21:45[,S,F,V,C,V,191.36,191.36
02/01/2022,22:00,[21:45-22:00[,S,F,V,C,V,191.36,191.36
02/01/2022,22:15,[22:00-22:15[,S,V,V,V,V,178.00,178.00
02/01/2022,22:30,[22:15-22:30[,S,V,V,V,V,178.00,178.00
02/01/2022,22:45,[22:30-22:45[,S,V,V,V,V,178.00,178.00
02/01/2022,23:00,[22:45-23:00[,S,V,V,V,V,178.00,178.00
02/01/2022,23:15,[23:00-23:15[,S,V,V,V,V,181.50,181.50
02/01/2022,23:30,[23:15-23:30[,S,V,V,V,V,181.50,181.50
02/01/2022,23:45,[23:30-23:45[,S,V,V,V,V,181.50,181.50
02/01/2022,23:59,[23:45-00:00[,S,V,V,V,V,181.50,181.50
03/01/2022,00:15,[00:00-00:15[,S,V,V,V,V,160.72,160.72
03/01/2022,00:30,[00:15-00:30[,S,V,V,V,V,160.72,160.72
03/01/2022,00:45,[00:30-00:45[,S,V,V,V,V,160.72,160.72
03/01/2022,01:00,[00:45-01:00[,S,V,V,V,V,160.72,160.72
03/01/2022,01:15,[01:00-01:15[,S,V,V,V,V,154.64,154.64
03/01/2022,01:30,[01:15-01:30[,S,V,V,V,V,154.64,154.64
03/01/2022,01:45,[01:30-01:45[,S,V,V,V,V,154.64,154.64
03/01/2022,02:00,[01:45-02:00[,S,V,V,V,V,154.64,154.64
03/01/2022,02:15,[02:00-02:15[,S,V,V,V,V,149.86,149.86
03/01/2022,02:30,[02:15-02:30[,S,V,V,V,V,149.86,149.86
03/01/2022,02:45,[02:30-02:45[,S,V,V,V,V,149.86,149.86
03/01/2022,03:00,[02:45-03:00[,S,V,V,V,V,149.86,149.86
03/01/2022,03:15,[03:00-03:15[,S,V,V,V,V,144.49,144.49
03/01/2022,03:30,[03:15-03:30[,S,V,V,V,V,144.49,144.49
03/01/2022,03:45,[03:30-03:45[,S,V,V,V,V,144.49,144.49
03/01/2022,04:00,[03:45-04:00[,S,V,V,V,V,144.49,144.49
03/01/2022,04:15,[04:00-04:15[,S,V,V,V,V,148.86,148.86
03/01/2022,04:30,[04:15-04:30[,S,V,V,V,V,148.86,148.86
03/01/2022,04:45,[04:30-04:45[,S,V,V,V,V,148.86,148.86
03/01/2022,05:00,[04:45-05:00[,S,V,V,V,V,148.86,148.86
03/01/2022,05:15,[05:00-05:15[,S,V,V,V,V,153.77,153.77
03/01/2022,05:30,[05:15-05:30[,S,V,V,V,V,153.77,153.77
03/01/2022,05:45,[05:30-05:45[,S,V,V,V,V,153.77,153.77
03/01/2022,06:00,[05:45-06:00[,S,V,V,V,V,153.77,153.77
03/01/2022,06:15,[06:00-06:15[,S,V,V,V,V,160.72,160.72
03/01/2022,06:30,[06:15-06:30[,S,V,V,V,V,160.72,160.72
03/01/2022,06:45,[06:30-06:45[,S,V,V,V,V,160.72,160.72
03/01/2022,07:00,[06:45-07:00[,S,V,V,V,V,160.72,160.72
03/01/2022,07:15,[07:00-07:15[,S,V,F,V,C,189.26,189.26
03/01/2022,07:30,[07:15-07:30[,S,V,F,V,C,189.26,189.26
03/01/2022,07:45,[07:30-07:45[,S,V,F,V,C,189.26,189.26
03/01/2022,08:00,[07:45-08:00[,S,V,F,V,C,189.26,189.26
03/01/2022,08:15,[08:00-08:15[,S,F,F,C,C,183.54,183.54
03/01/2022,08:30,[08:15-08:30[,S,F,F,C,C,183.54,183.54
03/01/2022,08:45,[08:30-08:45[,S,F,F,C,C,183.54,183.54
03/01/2022,09:00,[08:45-09:00[,S,F,F,C,C,183.54,183.54
03/01/2022,09:15,[09:00-09:15[,S,F,F,P,C,160.72,160.72
03/01/2022,09:30,[09:15-09:30[,S,F,F,P,C,160.72,160.72
03/01/2022,09:45,[09:30-09:45[,S,F,F,P,P,160.72,160.72
03/01/2022,10:00,[09:45-10:00[,S,F,F,P,P,160.72,160.72
03/01/2022,10:15,[10:00-10:15[,S,F,F,P,P,152.20,152.20
03/01/2022,10:30,[10:15-10:30[,S,F,F,P,P,152.20,152.20
03/01/2022,10:45,[10:30-10:45[,S,F,F,C,P,152.20,152.20
03/01/2022,11:00,[10:45-11:00[,S,F,F,C,P,152.20,152.20
03/01/2022,11:15,[11:00-11:15[,S,F,F,C,P,148.86,148.86
03/01/2022,11:30,[11:15-11:30[,S,F,F,C,P,148.86,148.86
03/01/2022,11:45,[11:30-11:45[,S,F,F,C,P,148.86,148.86
03/01/2022,12:00,[11:45-12:00[,S,F,F,C,P,148.86,148.86
03/01/2022,12:15,[12:00-12:15[,S,F,F,C,C,142.04,142.04
03/01/2022,12:30,[12:15-12:30[,S,F,F,C,C,142.04,142.04
03/01/2022,12:45,[12:30-12:45[,S,F,F,C,C,142.04,142.04
03/01/2022,13:00,[12:45-13:00[,S,F,F,C,C,142.04,142.04
03/01/2022,13:15,[13:00-13:15[,S,F,F,C,C,127.38,127.38
03/01/2022,13:30,[13:15-13:30[,S,F,F,C,C,127.38,127.38
03/01/2022,13:45,[13:30-13:45[,S,F,F,C,C,127.38,127.38
03/01/2022,14:00,[13:45-14:00[,S,F,F,C,C,127.38,127.38
03/01/2022,14:15,[14:00-14:15[,S,F,F,C,C,112.87,112.87
03/01/2022,14:30,[14:15-14:30[,S,F,F,C,C,112.87,112.87
03/01/2022,14:45,[14:30-14:45[,S,F,F,C,C,112.87,112.87
03/01/2022,15:00,[14:45-15:00[,S,F,F,C,C,112.87,112.87
03/01/2022,15:15,[15:00-15:15[,S,F,F,C,C,126.80,126.80
03/01/2022,15:30,[15:15-15:30[,S,F,F,C,C,126.80,126.80
03/01/2022,15:45,[15:30-15:45[,S,F,F,C,C,126.80,126.80
03/01/2022,16:00,[15:45-16:00[,S,F,F,C,C,126.80,126.80
03/01/2022,16:15,[16:00-16:15[,S,F,F,C,C,148.49,148.49
03/01/2022,16:30,[16:15-16:30[,S,F,F,C,C,148.49,148.49
03/01/2022,16:45,[16:30-16:45[,S,F,F,C,C,148.49,148.49
03/01/2022,17:00,[16:45-17:00[,S,F,F,C,C,148.49,148.49
03/01/2022,17:15,[17:00-17:15[,S,F,F,C,C,175.06,175.06
03/01/2022,17:30,[17:15-17:30[,S,F,F,C,C,175.06,175.06
03/01/2022,17:45,[17:30-17:45[,S,F,F,C,C,175.06,175.06
03/01/2022,18:00,[17:45-18:00[,S,F,F,C,C,175.06,175.06
03/01/2022,18:15,[18:00-18:15[,S,F,F,P,C,180.00,180.00
03/01/2022,18:30,[18:15-18:30[,S,F,F,P,C,180.00,180.00
03/01/2022,18:45,[18:30-18:45[,S,F,F,P,P,180.00,180.00
03/01/2022,19:00,[18:45-19:00[,S,F,F,P,P,180.00,180.00
03/01/2022,19:15,[19:00-19:15[,S,F,F,P,P,153.77,153.77
03/01/2022,19:30,[19:15-19:30[,S,F,F,P,P,153.77,153.77
03/01/2022,19:45,[19:30-19:45[,S,F,F,P,P,153.77,153.77
03/01/2022,20:00,[19:45-20:00[,S,F,F,P,P,153.77,153.77
03/01/2022,20:15,[20:00-20:15[,S,F,F,P,P,141.94,141.94
03/01/2022,20:30,[20:15-20:30[,S,F,F,P,P,141.94,141.94
03/01/2022,20:45,[20:30-20:45[,S,F,F,C,P,141.94,141.94
03/01/2022,21:00,[20:45-21:00[,S,F,F,C,P,141.94,141.94
03/01/2022,21:15,[21:00-21:15[,S,F,F,C,C,114.11,114.11
03/01/2022,21:30,[21:15-21:30[,S,F,F,C,C,114.11,114.11
03/01/2022,21:45,[21:30-21:45[,S,F,F,C,C,114.11,114.11
03/01/2022,22:00,[21:45-22:00[,S,F,F,C,C,114.11,114.11
03/01/2022,22:15,[22:00-22:15[,S,V,F,V,C,100.36,100.36
03/01/2022,22:30,[22:15-22:30[,S,V,F,V,C,100.36,100.36
03/01/2022,22:45,[22:30-22:45[,S,V,F,V,C,100.36,100.36
03/01/2022,23:00,[22:45-23:00[,S,V,F,V,C,100.36,100.36
03/01/2022,23:15,[23:00-23:15[,S,V,F,V,C,125.47,125.47
03/01/2022,23:30,[23:15-23:30[,S,V,F,V,C,125.47,125.47
03/01/2022,23:45,[23:30-23:45[,S,V,F,V,C,125.47,125.47
03/01/2022,23:59,[23:45-00:00[,S,V,F,V,C,125.47,125.47
04/01/2022,00:15,[00:00-00:15[,S,V,V,V,V,115.55,115.55
04/01/2022,00:30,[00:15-00:30[,S,V,V,V,V,115.55,115.55
04/01/2022,00:45,[00:30-00:45[,S,V,V,V,V,115.55,115.55
04/01/2022,01:00,[00:45-01:00[,S,V,V,V,V,115.55,115.55
04/01/2022,01:15,[01:00-01:15[,S,V,V,V,V,113.29,113.29
04/01/2022,01:30,[01:15-01:30[,S,V,V,V,V,113.29,113.29
04/01/2022,01:45,[01:30-01:45[,S,V,V,V,V,113.29,113.29
04/01/2022,02:00,[01:45-02:00[,S,V,V,V,V,113.29,113.29
04/01/2022,02:15,[02:00-02:15[,S,V,V,V,V,105.81,105.81
04/01/2022,02:30,[02:15-02:30[,S,V,V,V,V,105.81,105.81
04/01/2022,02:45,[02:30-02:45[,S,V,V,V,V,105.81,105.81
04/01/2022,03:00,[02:45-03:00[,S,V,V,V,V,105.81,105.81
04/01/2022,03:15,[03:00-03:15[,S,V,V,V,V,105.00,105.00
04/01/2022,03:30,[03:15-03:30[,S,V,V,V,V,105.00,105.00
04/01/2022,03:45,[03:30-03:45[,S,V,V,V,V,105.00,105.00
04/01/2022,04:00,[03:45-04:00[,S,V,V,V,V,105.00,105.00
04/01/2022,04:15,[04:00-04:15[,S,V,V,V,V,115.11,115.11
04/01/2022,04:30,[04:15-04:30[,S,V,V,V,V,115.11,115.11
04/01/2022,04:45,[04:30-04:45[,S,V,V,V,V,115.11,115.11
04/01/2022,05:00,[04:45-05:00[,S,V,V,V,V,115.11,115.11
04/01/2022,05:15,[05:00-05:15[,S,V,V,V,V,153.77,153.77
04/01/2022,05:30,[05:15-05:30[,S,V,V,V,V,153.77,153.77
04/01/2022,05:45,[05:30-05:45[,S,V,V,V,V,153.77,153.77
04/01/2022,06:00,[05:45-06:00[,S,V,V,V,V,153.77,153.77
04/01/2022,06:15,[06:00-06:15[,S,V,V,V,V,161.03,161.03
04/01/2022,06:30,[06:15-06:30[,S,V,V,V,V,161.03,161.03
04/01/2022,06:45,[06:30-06:45[,S,V,V,V,V,161.03,161.03
04/01/2022,07:00,[06:45-07:00[,S,V,V,V,V,161.03,161.03
04/01/2022,07:15,[07:00-07:15[,S,V,F,V,C,178.91,178.91
04/01/2022,07:30,[07:15-07:30[,S,V,F,V,C,178.91,178.91
04/01/2022,07:45,[07:30-07:45[,S,V,F,V,C,178.91,178.91
04/01/2022,08:00,[07:45-08:00[,S,V,F,V,C,178.91,178.91
04/01/2022,08:15,[08:00-08:15[,S,F,F,C,C,190.00,190.00
04/01/2022,08:30,[08:15-08:30[,S,F,F,C,C,190.00,190.00
04/01/2022,08:45,[08:30-08:45[,S,F,F,C,C,190.00,190.00
04/01/2022,09:00,[08:45-09:00[,S,F,F,C,C,190.00,190.00
04/01/2022,09:15,[09:00-09:15[,S,F,F,P,C,189.88,189.88
04/01/2022,09:30,[09:15-09:30[,S,F,F,P,C,189.88,189.88
04/01/2022,09:45,[09:30-09:45[,S,F,F,P,P,189.88,189.88
04/01/2022,10:00,[09:45-10:00[,S,F,F,P,P,189.88,189.88
04/01/2022,10:15,[10:00-10:15[,S,F,F,P,P,182.42,182.42
04/01/2022,10:30,[10:15-10:30[,S,F,F,P,P,182.42,182.42
04/01/2022,10:45,[10:30-10:45[,S,F,F,C,P,182.42,182.42
04/01/2022,11:00,[10:45-11:00[,S,F,F,C,P,182.42,182.42
04/01/2022,11:15,[11:00-11:15[,S,F,F,C,P,182.46,182.46
04/01/2022,11:30,[11:15-11:30[,S,F,F,C,P,182.46,182.46
04/01/2022,11:45,[11:30-11:45[,S,F,F,C,P,182.46,182.46
04/01/2022,12:00,[11:45-12:00[,S,F,F,C,P,182.46,182.46
04/01/2022,12:15,[12:00-12:15[,S,F,F,C,C,179.59,179.59
04/01/2022,12:30,[12:15-12:30[,S,F,F,C,C,179.59,179.59
04/01/2022,12:45,[12:30-12:45[,S,F,F,C,C,179.59,179.59
04/01/2022,13:00,[12:45-13:00[,S,F,F,C,C,179.59,179.59
04/01/2022,13:15,[13:00-13:15[,S,F,F,C,C,163.20,163.20
04/01/2022,13:30,[13:15-13:30[,S,F,F,C,C,163.20,163.20
04/01/2022,13:45,[13:30-13:45[,S,F,F,C,C,163.20,163.20
04/01/2022,14:00,[13:45-14:00[,S,F,F,C,C,163.20,163.20
04/01/2022,14:15,[14:00-14:15[,S,F,F,C,C,157.30,157.30
04/01/2022,14:30,[14:15-14:30[,S,F,F,C,C,157.30,157.30
04/01/2022,14:45,[14:30-14:45[,S,F,F,C,C,157.30,157.30
04/01/2022,15:00,[14:45-15:00[,S,F,F,C,C,157.30,157.30
04/01/2022,15:15,[15:00-15:15[,S,F,F,C,C,157.30,157.30
04/01/2022,15:30,[15:15-15:30[,S,F,F,C,C,157.30,157.30
04/01/2022,15:45,[15:30-15:45[,S,F,F,C,C,157.30,157.30
04/01/2022,16:00,[15:45-16:00[,S,F,F,C,C,157.30,157.30
04/01/2022,16:15,[16:00-16:15[,S,F,F,C,C,163.78,163.78
04/01/2022,16:30,[16:15-16:30[,S,F,F,C,C,163.78,163.78
04/01/2022,16:45,[16:30-16:45[,S,F,F,C,C,163.78,163.78
04/01/2022,17:00,[16:45-17:00[,S,F,F,C,C,163.78,163.78
04/01/2022,17:15,[17:00-17:15[,S,F,F,C,C,184.94,184.94
